accidentDate,accidentTime,accidentDay,settlementType,settlement,district,streetType,streetName,houseNumber,locationComments,accidentType,mainAccidentCause,totalParticipantsAmount,injuryStatusParticipant1,injuryStatusParticipant2,injuryStatusParticipant3,injuryStatusParticipant4,injuryStatusParticipant5,injuryStatusParticipant6,injuryStatusParticipant7,injuryStatusParticipant8,latitude,longitude
2018-10-13,13:54:00,субота,місто,Львів,Шевченківський,вулиця,Шевченка Т.,376,null,зіткнення бокове,"перевищення безпечної швидкості , недодержання дистанції",2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.869799,23.947374
2018-11-12,20:01:00,понеділок,місто,Львів,Шевченківський,вулиця,Єрошенка В.,1,null,наїзд на пішохода - пішохід рухався у попутному напрямку,неочікуваний вихід на проїзну частину,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.84797,24.00054
2018-10-17,11:01:00,середа,місто,Львів,Залізничний,вулиця,Любінська,96,null,падіння пасажира,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.823598,23.976261
2018-10-21,13:34:00,неділя,місто,Львів,Галицький,проспект,"Свободи, просп.",22,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил проїзду пішохідних переходів,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.843283,24.027062
2018-10-18,16:50:00,четвер,місто,Львів,Сихівський,вулиця,Зубрівська,10,null,падіння пасажира,порушення техніки безпеки пасажиром,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.799491,24.064119
2018-10-25,0:47:00,четвер,місто,Львів,Шевченківський,вулиця,"Мазепи І., гетьм.",24,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.871849,24.039958
2018-10-31,2:33:00,середа,місто,Львів,Залізничний,вулиця,Городоцька,245,null,падіння пасажира,порушення правил маневрування,2,легко травмований,легко травмований,null,null,null,null,null,null,49.831187,23.971363
2018-10-23,18:29:00,вівторок,місто,Львів,Франківський,вулиця,Городоцька,205,null,зіткнення лобове,"перевищення безпечної швидкості , недодержання дистанції",4,без ушкоджень,без ушкоджень,без ушкоджень,легко травмований,null,null,null,null,49.833962,23.987129
2018-10-23,0:02:00,вівторок,місто,Львів,Сихівський,вулиця,Зелена,null,перехрестя вул. Зелена - вул. Сихівська,зіткнення лобове,порушення правил проїзду перехресть,4,легко травмований,без ушкоджень,легко травмований,легко травмований,null,null,null,null,49.798469,24.07083
2018-10-23,18:30:00,вівторок,місто,Львів,Залізничний,вулиця,Морозенка Н.,22,null,зіткнення бокове,"виїзд на смугу зустрічного руху , керування транспортним засобом у нетверезому стані",2,легко травмований,без ушкоджень,null,null,null,null,null,null,49.841207,24.007353
2018-11-08,17:30:00,четвер,місто,Львів,Залізничний,вулиця,Городоцька,291,null,зіткнення лобове,"порушення правил надання безперешкодного проїзду , перевищення безпечної швидкості",2,без ушкоджень,тяжко травмований,null,null,null,null,null,null,49.829097,23.960007
2018-10-23,18:39:00,вівторок,місто,Львів,Залізничний,вулиця,Квітки-Основ'яненка Г.,5,null,зіткнення бокове,"керування транспортним засобом у нетверезому стані , порушення правил маневрування , недодержання дистанції",2,легко травмований,без ушкоджень,null,null,null,null,null,null,49.843061,24.004714
2018-10-31,20:08:00,середа,місто,Львів,Сихівський,проспект,"Червоної Калини, просп.",76А,null,падіння пасажира,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.788212,24.058803
2018-11-06,9:15:00,вівторок,місто,Львів,Залізничний,вулиця,Виговського І.,7,null,зіткнення бокове,порушення правил надання безперешкодного проїзду,3,без ушкоджень,легко травмований,без ушкоджень,null,null,null,null,null,49.828817,23.968848
2018-10-25,15:40:00,четвер,місто,Львів,Франківський,вулиця,Стрийська,46Б,null,зіткнення бокове,порушення правил маневрування,3,без ушкоджень,без ушкоджень,легко травмований,null,null,null,null,null,49.797559,24.01687
2018-11-03,11:13:00,субота,місто,Львів,Личаківський,вулиця,Пасічна,2,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.835567,24.068266
2018-10-18,9:01:00,четвер,місто,Львів,Франківський,вулиця,Городоцька,null,Приміський Вокзал,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.833166,23.982468
2018-10-25,16:12:00,четвер,місто,Львів,Личаківський,вулиця,Студентська,2,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.82936,24.0458
2018-10-25,20:26:00,четвер,місто,Львів,Шевченківський,проспект,"Чорновола В., просп.",null,"перехрестя Чорновола В., просп. - вул. Торф'яна",наїзд на пішохода - пішохід рухався у попутному напрямку,невиконання вимог сигналів регулювання,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.858114,24.020641
2018-11-07,10:59:00,середа,місто,Львів,Франківський,вулиця,Стрийська,45,null,наїзд на пішохода - пішохід рухався у попутному напрямку,"порушення правил проїзду пішохідних переходів , порушення правил маневрування",2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.806779,24.019021
2018-11-04,20:59:00,неділя,місто,Львів,Сихівський,вулиця,Стрийська,null,перехрестя вул. Стрийська - вул. Мікльоша К.,зіткнення лобове,перевищення безпечної швидкості,4,легко травмований,легко травмований,без ушкоджень,легко травмований,null,null,null,null,49.802527,24.01813
2018-11-09,20:20:00,п'ятниця,місто,Львів,Франківський,вулиця,Бойчука М.,5,null,зіткнення бокове,порушення правил маневрування,3,без ушкоджень,легко травмований,легко травмований,null,null,null,null,null,49.813311,23.995176
2018-10-27,20:30:00,субота,місто,Львів,Шевченківський,проспект,"Чорновола В., просп.",45,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.852792,24.023463
2018-10-27,8:06:00,субота,місто,Львів,Шевченківський,вулиця,Винниця,60,null,зіткнення лобове,порушення правил проїзду перехресть,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.862098,23.991732
2018-11-06,10:40:00,вівторок,місто,Львів,Сихівський,вулиця,Зелена,383,null,наїзд на пішохода - пішохід рухався у попутному напрямку,перевищення безпечної швидкості,2,без ушкоджень,помер у лікарні протягом 30 діб,null,null,null,null,null,null,49.790886,24.074188
2018-11-14,14:30:00,середа,місто,Львів,Шевченківський,проспект,"Чорновола В., просп.",45,null,падіння пасажира,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.852549,24.023575
2018-10-19,22:19:00,п'ятниця,місто,Львів,Франківський,вулиця,Наукова,7,null,зіткнення лобове,недодержання дистанції,3,без ушкоджень,легко травмований,легко травмований,null,null,null,null,null,49.803216,24.004172
2018-10-29,3:48:00,понеділок,місто,Львів,Франківський,вулиця,Героїв Майдану,1,null,зіткнення бокове,порушення правил маневрування,3,без ушкоджень,без ушкоджень,легко травмований,null,null,null,null,null,49.831273,24.018447
2018-10-21,18:01:00,неділя,місто,Львів,Сихівський,проспект,"Червоної Калини, просп.",null,Бар Недобора,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.798636,24.048879
2018-10-25,12:41:00,четвер,місто,Львів,Франківський,вулиця,Наукова,null,перехрестя вул. Стрийська - вул. Наукова,зіткнення бокове,порушення правил маневрування,3,без ушкоджень,без ушкоджень,легко травмований,null,null,null,null,null,49.80189,24.017894
2018-10-19,17:17:00,п'ятниця,місто,Львів,Галицький,вулиця,Городоцька,93,null,наїзд на пішохода - пішохід рухався у попутному напрямку,недодержання дистанції,3,без ушкоджень,легко травмований,легко травмований,null,null,null,null,null,49.83882963653838,24.009117101673947
2018-10-28,17:51:00,неділя,село,Сокільники,N/A,вулиця,Стрийська,null,Ашан,наїзд на пішохода - пішохід рухався у попутному напрямку,перевищення безпечної швидкості,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.770068,24.014204
2018-10-24,2:57:00,середа,місто,Львів,Галицький,проспект,"Чорновола В., просп.",1,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.845009,24.025319
2018-11-09,23:01:00,п'ятниця,місто,Львів,Залізничний,вулиця,Любінська,98,null,зіткнення бокове,"перевищення безпечної швидкості , недодержання дистанції",3,без ушкоджень,без ушкоджень,легко травмований,null,null,null,null,null,49.822958,23.974861
2018-11-14,14:45:00,середа,місто,Львів,Сихівський,проспект,"Червоної Калини, просп.",60,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил проїзду пішохідних переходів,3,без ушкоджень,легко травмований,легко травмований,null,null,null,null,null,49.796724,24.053112
2018-11-15,3:50:00,четвер,місто,Львів,Сихівський,вулиця,Стрийська,45,null,наїзд на інші види перешкод,порушення правил маневрування,3,легко травмований,легко травмований,легко травмований,null,null,null,null,null,49.80825,24.019331
2018-10-30,9:22:00,вівторок,місто,Львів,Залізничний,вулиця,Головацького Я.,9,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,легко травмований,без ушкоджень,null,null,null,null,null,null,49.838609,24.005878
2018-10-22,16:37:00,понеділок,місто,Львів,Франківський,вулиця,Княгині Ольги,55А,null,падіння пасажира,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.812969,24.000653
2018-10-30,10:30:00,вівторок,місто,Львів,Личаківський,вулиця,Кукурудзяна,4,null,зіткнення лобове,"перевищення безпечної швидкості , недодержання дистанції",3,без ушкоджень,без ушкоджень,легко травмований,null,null,null,null,null,49.862589,24.058803
2018-10-28,20:06:00,неділя,місто,Львів,Галицький,вулиця,"Ринок, пл.",15,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.841425,24.032106
2018-11-15,5:46:00,четвер,місто,Львів,Галицький,проспект,"Чорновола В., просп.",null,"Перехрестя Чорновола В., просп., - вул. Зернова",зіткнення лобове,порушення правил маневрування,3,без ушкоджень,легко травмований,легко травмований,null,null,null,null,null,49.846135,24.025207
2018-10-15,0:38:00,понеділок,місто,Львів,Залізничний,вулиця,Білогорща,56,null,наїзд на інші види перешкод,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.844788,23.94462
2018-10-20,10:56:00,субота,місто,Львів,Галицький,вулиця,"Тарнавського М., ген.",98,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.828021,24.040108
2018-10-27,23:18:00,субота,місто,Львів,Шевченківський,вулиця,Шевченка Т.,166А,null,зіткнення лобове,перевищення безпечної швидкості,3,легко травмований,без ушкоджень,без ушкоджень,null,null,null,null,null,49.859795,23.96815
2018-10-25,20:43:00,четвер,місто,Львів,Личаківський,вулиця,Зелена,null,перехрестя вул. Зелена - вул. Руставелі Ш.,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.834301,24.035511
2018-10-29,10:08:00,понеділок,місто,Львів,Личаківський,вулиця,Личаківська,1,null,падіння пасажира,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.839726,24.036632
2018-11-01,12:42:00,четвер,місто,Львів,Личаківський,вулиця,Зелена,64,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил проїзду пішохідних переходів,2,без ушкоджень,тяжко травмований,null,null,null,null,null,null,49.829594,24.04457
2018-10-12,14:10:00,п'ятниця,місто,Львів,Шевченківський,вулиця,Хмельницького Б.,46,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.851183,24.029776
2018-11-01,19:38:00,четвер,місто,Львів,Шевченківський,вулиця,Шевченка Т.,null,перехрестя вул. Шевченка Т. - вул. Миколайчука І.,зіткнення лобове,порушення правил проїзду перехресть,3,без ушкоджень,без ушкоджень,легко травмований,null,null,null,null,null,49.853369,23.986588
2018-10-13,18:15:00,субота,місто,Львів,Франківський,вулиця,Наукова,35А,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.80395,23.997032
2018-11-09,22:30:00,п'ятниця,місто,Львів,Личаківський,вулиця,Пекарська,68,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.835955,24.047753
2018-10-14,12:50:00,неділя,місто,Львів,Личаківський,вулиця,Богданівська,null,перехрестя вул. Богданівська - вул. Тракт Глинянський,наїзд на велосипедиста - велосипедист рухався у попутному напрямку,недодержання дистанції,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.840086,24.08452
2018-11-06,20:45:00,вівторок,місто,Львів,Залізничний,вулиця,Патона Є.,null,Реліквія,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.823505,23.95684
2018-11-13,13:35:00,вівторок,місто,Львів,Франківський,вулиця,Княгині Ольги,null,перехрестя вул. Княгині Ольги - вул. Бойчука М.,падіння пасажира,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.812609,24.00016
2018-10-20,5:45:00,субота,місто,Львів,Франківський,вулиця,Любінська,6А,null,наїзд на інші види перешкод,перевищення безпечної швидкості,2,легко травмований,без ушкоджень,null,null,null,null,null,null,49.832592,23.99031
2018-11-16,20:01:00,п'ятниця,місто,Львів,Галицький,вулиця,Торгова,11,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.84495,24.025936
2018-10-22,10:43:00,понеділок,селище,Рудне,Залізничний,вулиця,"Мазепи І., гетьм.",24,null,падіння пасажира,порушення правил маневрування,2,без ушкоджень,тяжко травмований,null,null,null,null,null,null,49.83554,23.890581
2018-11-14,13:48:00,середа,місто,Львів,Шевченківський,вулиця,Шевченка Т.,300,null,наїзд на інші види перешкод,перевищення безпечної швидкості,2,легко травмований,легко травмований,null,null,null,null,null,null,49.863419,23.962228
2018-11-08,8:10:00,четвер,місто,Львів,Личаківський,вулиця,Пасічна,88,null,зіткнення бокове,"перевищення безпечної швидкості , недодержання дистанції",2,легко травмований,без ушкоджень,null,null,null,null,null,null,49.82063,24.07626
2018-11-13,17:09:00,вівторок,місто,Львів,Франківський,вулиця,Володимира Великого,1,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.808198,24.017884
2018-11-09,17:30:00,п'ятниця,місто,Львів,Сихівський,вулиця,Орлина,8,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.815544,24.055794
2018-11-07,20:01:00,середа,місто,Львів,Залізничний,вулиця,Городоцька,291,null,зіткнення лобове,порушення правил проїзду перехресть,5,легко травмований,без ушкоджень,легко травмований,легко травмований,легко травмований,null,null,null,49.829104,23.960103
2018-12-23,14:40:00,неділя,місто,Львів,Шевченківський,вулиця,Брюховицька,55,null,наїзд на інші види перешкод,перевищення безпечної швидкості,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.868696,23.966514
2018-12-06,12:20:00,четвер,місто,Львів,Залізничний,вулиця,Широка,1,null,падіння пасажира,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.842518,23.979716
2018-12-26,16:50:00,середа,місто,Львів,Личаківський,вулиця,Богданівська,135,null,зіткнення лобове,недодержання дистанції,2,легко травмований,без ушкоджень,null,null,null,null,null,null,49.850623,24.07959
2018-12-07,20:06:00,п'ятниця,місто,Львів,Галицький,вулиця,Кривоноса М.,5,null,зіткнення лобове,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.844798,24.038542
2018-12-24,12:30:00,понеділок,місто,Львів,Галицький,вулиця,Краківська,34,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.844182,24.029562
2018-11-18,17:35:00,неділя,місто,Львів,Галицький,проспект,"Свободи, просп.",28,null,наїзд на пішохода - стояв на проїздній частині,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.844144,24.026547
2018-11-07,16:06:00,середа,місто,Львів,Шевченківський,вулиця,Шевченка Т.,null,Приватбанк,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.860424,23.969464
2018-12-07,8:02:00,п'ятниця,місто,Львів,Личаківський,вулиця,Богданівська,1,null,зіткнення лобове,перевищення безпечної швидкості,5,легко травмований,без ушкоджень,без ушкоджень,легко травмований,легко травмований,null,null,null,49.845559,24.08481
2018-11-21,19:40:00,середа,місто,Львів,Шевченківський,вулиця,Грінченка Б.,6,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил проїзду пішохідних переходів,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.87282,24.0522
2018-11-25,17:30:00,неділя,місто,Львів,Сихівський,вулиця,Мирного Панаса,null,Біля школи №69,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,3,без ушкоджень,легко травмований,легко травмований,null,null,null,null,null,49.815322,24.031069
2018-12-13,22:01:00,четвер,місто,Львів,Шевченківський,вулиця,Винниця,60Г,null,зіткнення бокове,порушення правил маневрування,2,легко травмований,без ушкоджень,null,null,null,null,null,null,49.86193,23.992002
2018-12-16,1:08:00,неділя,місто,Львів,Галицький,вулиця,Стуса В.,14,null,зіткнення лобове,порушення правил маневрування,3,легко травмований,без ушкоджень,легко травмований,null,null,null,null,null,49.821895,24.039132
2018-12-16,21:20:00,неділя,місто,Львів,Залізничний,вулиця,Любінська,92,null,наїзд на пішохода - пішохід рухався у попутному напрямку,перехід у невстановленому місці,2,без ушкоджень,помер на місці дтп,null,null,null,null,null,null,49.824498,23.978096
2018-12-29,4:37:00,субота,місто,Львів,Залізничний,вулиця,Виговського І.,null,"перехрестя вул. Виговського І., - вул. Кульпарківська",наїзд на інші види перешкод,порушення правил маневрування,2,легко травмований,легко травмований,null,null,null,null,null,null,49.812124,23.983455
2018-12-22,18:05:00,субота,місто,Львів,Галицький,вулиця,"Чупринки Т., ген.",11,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.834415,24.016167
2018-12-28,19:20:00,п'ятниця,місто,Львів,Личаківський,вулиця,Вашингтона Дж.,2,null,наїзд на пішохода - пішохід рухався у попутному напрямку,"порушення правил маневрування , порушення правил проїзду пішохідних переходів",2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.815976,24.06251
2018-12-13,19:52:00,четвер,місто,Львів,Франківський,вулиця,Наукова,62,null,наїзд на пішохода - пішохід рухався у попутному напрямку,перехід у невстановленому місці,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.804369,23.994752
2018-11-23,19:15:00,п'ятниця,місто,Львів,Галицький,вулиця,Скельна,null,"перехрестя вул. Франка І., - вул. Скельна",наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.832658,24.033827
2018-11-30,18:22:00,п'ятниця,місто,Львів,Галицький,вулиця,Дорошенка П.,13,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.839934,24.026708
2018-12-06,8:01:00,четвер,місто,Львів,Франківський,вулиця,Бойчука М.,null,"перехрестя вул. Бойчука М., - вул. Айвазовського І.",наїзд на пішохода - пішохід рухався у попутному напрямку,неочікуваний вихід на проїзну частину,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.81292,23.998078
2018-12-21,10:06:00,п'ятниця,місто,Львів,Залізничний,вулиця,Любінська,164,null,зіткнення лобове,порушення правил проїзду перехресть,2,легко травмований,без ушкоджень,null,null,null,null,null,null,49.818614,23.961444
2018-11-29,13:27:00,четвер,місто,Львів,Личаківський,вулиця,Зелена,60,null,наїзд на пішохода - пішохід рухався у попутному напрямку,перевищення безпечної швидкості,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.830239,24.043896
2018-11-30,8:15:00,п'ятниця,місто,Львів,Личаківський,вулиця,Тершаковців,1,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.836239,24.041455
2018-11-21,13:48:00,середа,місто,Львів,Залізничний,вулиця,Виговського І.,5,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,тяжко травмований,null,null,null,null,null,null,49.829239,23.968112
2018-12-01,15:49:00,субота,місто,Львів,Франківський,вулиця,Наукова,35,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.803926,23.997252
2018-12-11,11:49:00,вівторок,місто,Львів,Галицький,вулиця,Городоцька,91,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,3,без ушкоджень,без ушкоджень,легко травмований,null,null,null,null,null,49.839051,24.00921
2018-12-02,18:17:00,неділя,село,Сокільники,N/A,вулиця,Стрийська,30,null,зіткнення лобове,порушення правил маневрування,4,легко травмований,легко травмований,легко травмований,легко травмований,null,null,null,null,49.775056,24.014053
2018-12-11,11:35:00,вівторок,місто,Львів,Залізничний,вулиця,Любінська,null,перехрестя вул. Любінська - вул. Виговського І.,наїзд на пішохода - пішохід рухався у зустрічному напрямку,"порушення правил маневрування , перевищення безпечної швидкості , недодержання дистанції",2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.820666,23.969161
2018-12-03,8:02:00,понеділок,місто,Львів,Залізничний,вулиця,Городоцька,null,Скнилівський міст,зіткнення лобове,порушення правил маневрування,4,легко травмований,без ушкоджень,помер на місці дтп,легко травмований,null,null,null,null,49.832225,23.977232
2018-12-02,19:56:00,неділя,місто,Львів,Залізничний,вулиця,Городоцька,288,null,зіткнення бокове,недодержання дистанції,3,без ушкоджень,легко травмований,без ушкоджень,null,null,null,null,null,49.822439,23.920171
2018-11-21,22:43:00,середа,місто,Львів,Галицький,вулиця,Коперника М.,30,null,наїзд на пішохода - лежав на дорозі,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.837484,24.025013
2018-12-22,18:08:00,субота,місто,Львів,Галицький,вулиця,Галицька,null,Зупинка,падіння пасажира,"порушення правил маневрування , порушення правил перевезення пасажирів",2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.839311,24.032314
2018-12-04,15:55:00,вівторок,місто,Львів,Галицький,площа,"Міцкевича А., пл.",1,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.839103,24.030318
2018-12-04,20:10:00,вівторок,місто,Львів,Франківський,вулиця,Героїв УПА,14,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.834526,24.003657
2018-11-21,14:50:00,середа,місто,Львів,Личаківський,вулиця,"Філатова В., акад.",11,null,зіткнення лобове,"перевищення безпечної швидкості , недодержання дистанції",3,без ушкоджень,без ушкоджень,легко травмований,null,null,null,null,null,49.838975,24.039347
2018-12-22,5:15:00,субота,село,Пасіки-Зубрицькі,N/A,вулиця,Зелена,300,null,наїзд на пішохода - пішохід рухався у попутному напрямку,перехід у невстановленому місці,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.770677,24.103661
2018-12-27,15:25:00,четвер,місто,Львів,Залізничний,вулиця,Ряшівська,null,перехрестя вул. Ряшівська - вул. Городоцька,зіткнення лобове,"перевищення безпечної швидкості , недодержання дистанції",2,легко травмований,легко травмований,null,null,null,null,null,null,49.82800601593354,23.95373715326456
2018-11-30,13:30:00,п'ятниця,місто,Львів,Франківський,вулиця,Кульпарківська,35,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.831055,23.990648
2018-12-26,22:07:00,середа,місто,Львів,Залізничний,вулиця,Петлюри С.,25,null,зіткнення лобове,порушення правил маневрування,3,без ушкоджень,без ушкоджень,легко травмований,null,null,null,null,null,49.82093,23.980097
2018-12-27,19:01:00,четвер,місто,Львів,Шевченківський,вулиця,Липинського В.,60,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил проїзду пішохідних переходів,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.865124,24.050016
2018-12-28,21:37:00,п'ятниця,місто,Львів,Шевченківський,вулиця,Замарстинівська,270,null,наїзд на пішохода - пішохід рухався у попутному напрямку,перехід у невстановленому місці,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.876406,24.007984
2018-11-30,9:50:00,п'ятниця,місто,Львів,Шевченківський,вулиця,О. Омеляна Ковча,1,null,"наїзд на дорожний знак, бордюрний камінь",порушення правил маневрування,1,легко травмований,null,null,null,null,null,null,null,49.860798,23.988883
2018-12-18,12:45:00,вівторок,місто,Львів,Шевченківський,вулиця,Липинського В.,54,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.864394,24.041279
2018-12-08,11:57:00,субота,місто,Львів,Сихівський,проспект,"Червоної Калини, просп.",107,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил проїзду пішохідних переходів,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.785909,24.061373
2018-11-30,18:51:00,п'ятниця,місто,Львів,Залізничний,вулиця,Любінська,102,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.82184,23.972195
2018-12-01,8:50:00,субота,місто,Львів,Личаківський,вулиця,Кукурудзяна,null,Торпедо,наїзд на пішохода - на регульованому пішохідному переході,порушення правил маневрування,2,без ушкоджень,тяжко травмований,null,null,null,null,null,null,49.864615,24.055274
2018-12-21,17:01:00,п'ятниця,місто,Львів,Сихівський,вулиця,Стуса В.,22А,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил проїзду пішохідних переходів,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.818306,24.043563
2018-12-20,23:15:00,четвер,місто,Львів,Личаківський,вулиця,Кривчицька Дорога,38,null,наїзд на інші види перешкод,"перевищення безпечної швидкості , керування транспортним засобом у нетверезому стані",1,легко травмований,null,null,null,null,null,null,null,49.843646,24.072515
2018-12-24,7:30:00,понеділок,місто,Львів,Франківський,вулиця,Кондукторська,null,перехрестя вул. Кондукторська - вул. Городоцька,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил маневрування,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.832654,23.979914
2018-12-14,14:01:00,п'ятниця,місто,Львів,Шевченківський,вулиця,Хмельницького Б.,87,null,наїзд на пішохода - пішохід рухався у попутному напрямку,порушення правил проїзду пішохідних переходів,2,без ушкоджень,легко травмований,null,null,null,null,null,null,49.85229,24.033108
2018-12-17,3:30:00,понеділок,місто,Львів,Франківський,вулиця,Городоцька,191,null,зіткнення лобове,порушення правил маневрування,3,без ушкоджень,без ушкоджень,легко травмований,null,null,null,null,null,49.834446,23.989844
